Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,102.4656157,105.4646393,107.1189423,108.6107086,113.2043576,115.9612246,120.2263275,124.5854293,129.6727883,134.4892665
"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.1,4,3.8,3.7,3.6,3.5,3.4,3.3,3.3,3.2
"Korea, Rep.",KOR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,56.82206371,51.04905976,50.19265101,51.85598277,52.72118095,59.02531407,59.61287457,59.40324567,55.91859685,..
"Korea, Rep.",KOR,Net migration,SM.POP.NETM,..,..,401183,..,..,..,..,58657,..,..
"Korea, Rep.",KOR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5853700000,6602200000,6589100000,6475400000,6573500000,6463900000,6523600000,6526400000,7125100000,7373900000
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,509.8159671,513.8042803,515.8755832,517.6122906,520.8524992,523.5255477,525.3700515,526.848249,529.3585013,..
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.498225084,0.768971759,0.525713661,0.455218622,0.628149861,0.527288497,0.396851823,0.280968018,0.47533441,0.198353208
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,49554112,49936638,50199853,50428893,50746659,51014947,51217803,51361911,51606633,51709098
"Korea, Rep.",KOR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.5,..,0.2,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.7,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.15867,102.97808,109.69977,103.1859,96.15532,101.4108,98.01557,91.35512,..,..
"Korea, Rep.",KOR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,20.09507571,20.69234203,26.65220343,26.11512973,24.98844436,24.81399026,25.75718742,26.18468005,27.51699266,..
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.71987,101.71196,100.33031,98.06349,98.30577,98.78454,97.71842,98.0886,..,..
"Korea, Rep.",KOR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.9977,0.99686,0.99727,0.9974,0.99672,0.99554,0.99482,0.99531,..,..
"Korea, Rep.",KOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.36496,96.89766,97.80176,99.36505,99.86733,100.0078,100.48505,100.33825,..,..
"Korea, Rep.",KOR,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Surface area (sq. km),AG.SRF.TOTL.K2,100030,100030,100150,100265.9961,100280,100295,100339.0039,100339.0039,100339.0039,..
"Korea, Rep.",KOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.43693029,13.85096763,14.0775915,13.63062344,13.24116166,13.15814434,13.98195298,14.49381853,15.57491173,..
"Korea, Rep.",KOR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,3.885269528,3.990245738,3.990245738,..
"Korea, Rep.",KOR,Time required to start a business (days),IC.REG.DURS,14,9,8,8,8,8,8,8,8,8
"Korea, Rep.",KOR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Urban population growth (annual %),SP.URB.GROW,0.621566983,0.753105096,0.437788266,0.367213427,0.540070703,0.437904533,0.308612806,0.20860462,0.421334443,0.16274774
Mexico,MEX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,67.7,66.835,65.97,64.849,63.728,62.607,61.486,60.365,59.4542,..
Mexico,MEX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.219154476,3.088461554,3.173924967,3.138783695,3.134833991,3.196459855,3.349313142,3.385490862,3.385832263,3.468805821
Mexico,MEX,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,20.02689487,..,20.02689487,..,..,..,..,..
Mexico,MEX,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,94.08,..,99.6,..,95.6,97.7,..,..,..,..
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.069560416,4.187104495,4.232175308,4.126499656,4.000652984,3.963191128,3.943827403,..,..,..
Mexico,MEX,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,72.3,66.9,..,..,..,..
Mexico,MEX,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,43.64484303,44.09424259,45.63480336,48.47248136,49.05129776,52.53623509,54.73995996,54.85383141,54.48741045,58.78935098
Mexico,MEX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2018.827401,2216.906101,2253.514425,2144.088926,2157.323949,..,..,..,..,..
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1531.756941,1587.072002,1634.697432,1616.613604,1561.873458,1537.261324,..,..,..,..
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.69766477,31.03670714,32.26556776,31.30565295,31.89254452,34.56333087,37.06297093,37.68984096,39.28930571,39.06118749
Mexico,MEX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2.45906E+11,2.91784E+11,3.49269E+11,4.06227E+11,4.42414E+11,4.26905E+11,4.22601E+11,4.41577E+11,4.52991E+11,..
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.34,2.317,2.294,2.27,2.243,2.215,2.186,2.157,2.129,..
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,20796232066,24683392840,17550592320,47075885589,30397101575,35652852201,37684751329,32977774274,38644325856,28881549027
Mexico,MEX,Forest area (sq. km),AG.LND.FRST.K2,664980,664063.9844,663147.9688,662232.0313,661316.0156,660400,659483.9844,..,..,..
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1.0578E+12,1.18049E+12,1.20109E+12,1.27444E+12,1.31456E+12,1.17056E+12,1.0779E+12,1.15774E+12,1.2207E+12,1.25829E+12
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.118118143,3.66300793,3.642322679,1.354091962,2.804340128,3.287991599,2.910546459,2.118082347,2.135958121,-0.145602325
Mexico,MEX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9040,9310,10050,10270,10510,10170,9400,8930,9180,9430
Mexico,MEX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15080,16260,16830,16870,17630,17830,18810,19300,19870,19810
Mexico,MEX,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.0315E+12,1.07697E+12,1.17835E+12,1.22018E+12,1.26497E+12,1.23895E+12,1.15969E+12,1.1137E+12,1.15905E+12,1.20362E+12
Mexico,MEX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.72042E+12,1.88097E+12,1.97388E+12,2.00443E+12,2.12155E+12,2.17314E+12,2.31931E+12,2.40823E+12,2.50777E+12,2.52698E+12
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.79309499,23.28120862,23.88655517,22.49338333,21.90240018,23.27675001,23.76881287,22.97206713,22.74755723,21.40570355
Mexico,MEX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,22.17068431,21.17124009,21.39820069,20.53664287,20.53631262,19.83242191,20.83551094,21.61935793,21.0802972,20.68989514
Mexico,MEX,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,98,99,89,97,97,96,76,97,73
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.0626537,32.43297078,33.50167806,32.45922366,33.07103467,36.60298361,39.03730539,39.50429844,41.15901547,39.11478408
Mexico,MEX,Income share held by lowest 20%,SI.DST.FRST.20,4.7,..,4.5,..,4.7,..,5.1,..,5.4,..
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,32.36191045,33.55680109,33.77646652,31.85631756,31.49522724,30.01335722,29.49585704,30.79976094,30.93987438,30.14826849
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.545151338,5.842873195,4.065926968,1.529730821,4.423341944,2.787393039,5.377774166,6.657226273,4.966880925,3.33298841
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.065,75.011,74.966,74.93,74.908,74.904,74.917,74.947,74.992,..
Mexico,MEX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,57.5259269,60.1984972,62.54710372,60.49544379,61.50275072,67.13273122,71.57133411,72.69462657,75.95899034,73.78747525
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.557495865,0.548195294,0.581036958,0.614983409,0.659120391,0.661709561,0.559230191,0.502372223,0.538883866,..
Mexico,MEX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,80.09564358,81.75190485,85.89038906,89.83415248,87.19889276,88.37175565,90.59237542,91.62670695,95.2316028,95.13331824
Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.1,18.5,17.9,17.3,16.7,16.2,15.7,15.2,14.7,14.2
Mexico,MEX,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,110.879455,118.4263217,114.1147174,114.0373429,108.2012727,93.55391226,87.87416956,91.79140205,94.00945314,..
Mexico,MEX,Net migration,SM.POP.NETM,..,..,-422477,..,..,..,..,-300000,..,..
Mexico,MEX,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,454730011,967020019.5,407929992.7,562390014.6,814890014.6,321070007.3,809299987.8,754609985.4,539799987.8,..
Mexico,MEX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,22080259154,23445660523,23208649190,23188811955,24802081325,26233171803,28690957406,32270507679,35768416627,38628555571
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,58.69130533,59.51566295,60.32776306,61.12665501,61.91266648,62.68590139,63.44472646,64.18751717,64.91462641,..
Mexico,MEX,Population growth (annual %),SP.POP.GROW,1.438141533,1.394792539,1.355289252,1.315560984,1.277676363,1.241177725,1.203251329,1.163967779,1.126421149,1.091362132
Mexico,MEX,"Population, total",SP.POP.TOTL,114092963,115695473,117274155,118827161,120355128,121858258,123333376,124777324,126190788,127575529
Mexico,MEX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4.6,..,3.9,..,3.8,..,2.2,..,1.7,..
Mexico,MEX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,43.6,..,41.9,..
Mexico,MEX,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,2.8,..,..,3.9,4.2,..,..,..
Mexico,MEX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.23939,100.19753,106.01101,109.42504,110.50884,104.90982,103.96939,104.09784,..,..
Mexico,MEX,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,18.04343497,18.91593457,18.74484474,18.8045337,18.36056655,19.03866293,19.80277237,20.00098937,18.86898713,..
Mexico,MEX,"School enrollment, primary (% gross)",SE.PRM.ENRR,110.63349,110.54076,110.41345,109.44148,108.00575,106.60611,106.27773,105.77001,..,..
Mexico,MEX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02506,1.02425,1.02397,1.0208,1.02283,1.02983,1.03638,1.03918,..,..
Mexico,MEX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,87.06992,88.19018,90.6672,93.32755,97.34338,100.83274,102.40406,104.38503,..,..
Mexico,MEX,Statistical Capacity score (Overall average),IQ.SCI.OVRL,85.55555556,88.88888889,87.77777778,87.77777778,85.55555556,92.22223333,98.8889,93.33336667,90,93.33333333
Mexico,MEX,Surface area (sq. km),AG.SRF.TOTL.K2,1964380,1964380,1964380,1964380,1964380,1964380,1964375,1964375,1964375,..
Mexico,MEX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.11091331,10.01240267,9.773015605,10.29457862,10.63196811,12.79662196,13.54173126,13.04892352,13.08292553,..
Mexico,MEX,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,6.75214757,19.05623992,19.05623992,..
Mexico,MEX,Time required to start a business (days),IC.REG.DURS,..,..,..,8.4,8.4,8.4,8.4,8.4,8.4,8.4
Mexico,MEX,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,10.10630262,11.2094535,17.8194909,10.15489121,11.50203627,13.1657929,19.44574395,14.64418453,11.85926719,..
Mexico,MEX,Urban population growth (annual %),SP.URB.GROW,1.817966294,1.774460545,1.730969794,1.689835569,1.650555763,1.610149619,1.57086664,1.527731513,1.487619951,1.450018029
Netherlands,NLD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,4.7864,4.6172,4.448,4.316,4.184,4.052,3.92,3.788,3.7028,..
Netherlands,NLD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.778509263,1.578974074,1.659504476,1.790864893,1.73834058,1.724327834,1.766532032,1.855594964,1.631054766,1.656792492
Netherlands,NLD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,97.45454545,..,97.45454545,..,..,..,..,..
Netherlands,NLD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.1556698,10.52558115,10.25164647,10.33210263,10.01385146,10.18257362,10.02797271,..,..,..
Netherlands,NLD,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,73,..,..,..,..,..,..
Netherlands,NLD,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7006.273821,7060.053768,6876.589753,6833.911435,6712.774758,..,..,..,..,..
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5025.320916,4636.701904,4646.255241,4600.182976,4325.523712,4233.043857,..,..,..,..
Netherlands,NLD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,69.80367248,75.50306831,79.50337384,79.88047779,80.57790815,82.65889671,79.53516476,83.39176802,84.32197861,82.52375774
Netherlands,NLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.79,1.76,1.72,1.68,1.71,1.66,1.66,1.62,1.59,..
Netherlands,NLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.15753E+11,3.32071E+11,2.39669E+11,3.28677E+11,1.17627E+11,3.2079E+11,2.41659E+11,96255613555,-2.39337E+11,28057771933
Netherlands,NLD,Forest area (sq. km),AG.LND.FRST.K2,3730,3736.000061,3742.000122,3747.999878,3753.999939,3760,3766.000061,..,..,..
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,8.46555E+11,9.04086E+11,8.38971E+11,8.76924E+11,8.90981E+11,7.65265E+11,7.83528E+11,8.3387E+11,9.14105E+11,9.0907E+11
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.342739444,1.551189252,-1.030354007,-0.130175229,1.42339541,1.959169691,2.191713719,2.910902584,2.597453618,1.810503082
Netherlands,NLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,53900,54480,52930,52950,51980,49810,46900,47140,51310,53200
Netherlands,NLD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,45210,47250,48080,49910,49110,50340,51510,55770,58140,59890
Netherlands,NLD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,8.95636E+11,9.09377E+11,8.86918E+11,8.89823E+11,8.76561E+11,8.4385E+11,7.9865E+11,8.0762E+11,8.841E+11,9.22129E+11
Netherlands,NLD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,7.51121E+11,7.88764E+11,8.05602E+11,8.38683E+11,8.28264E+11,8.52766E+11,8.77231E+11,9.5533E+11,1.00178E+12,1.0381E+12
Netherlands,NLD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.22162528,20.03970115,18.72471155,18.51004523,17.91262136,22.47495681,20.48756453,20.59267408,20.65826141,21.22021893
Netherlands,NLD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,27.78473359,25.07268472,25.50465762,25.97665046,25.78639328,24.14615775,23.80584193,22.54846727,22.67752419,..
Netherlands,NLD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,96,96,96,96,95,94,93,93,94
Netherlands,NLD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,61.71840166,66.96870498,69.76504137,69.66885352,69.47584728,75.15767933,69.32349997,72.6364432,73.33131793,71.7985693
Netherlands,NLD,Income share held by lowest 20%,SI.DST.FRST.20,9,9.1,9.1,8.9,8.8,8.9,8.8,8.8,..,..
Netherlands,NLD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.69423658,20.06614808,20.0181939,19.33416406,18.41235333,18.18602103,17.6375087,17.70313732,17.93423846,17.79838951
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.940413625,0.193652147,1.446109582,1.279986994,0.253185717,0.772728006,0.454667289,1.260707088,2.207788266,3.04522666
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.70243902,81.20487805,81.10487805,81.30487805,81.70731707,81.5097561,81.56097561,81.76097561,81.81219512,..
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,128.8351183,139.5295389,148.0743131,143.827024,141.6393346,141.4604184,136.7409654,147.1107639,150.114071,147.9748991
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.325433715,1.288365349,1.235408888,1.166151624,1.159687891,1.132711505,1.163626918,1.158526989,1.241607108,..
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,114.9619098,118.4674415,117.4201279,115.5757277,115.8027134,122.8506375,123.0177086,120.6250011,123.7312099,127.2845209
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.4,4.3,4.2,4.1,4.1,4,4,4,4,4
Netherlands,NLD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,92.64665475,92.69653822,92.15242192,92.55915241,93.84803776,94.70155794,95.19053786,94.38448212,94.21754475,..
Netherlands,NLD,Net migration,SM.POP.NETM,..,..,62687,..,..,..,..,80000,..,..
Netherlands,NLD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1720053466,1788734673,1640149697,1618625741,1482635750,2299217402,2159875374,2226489767,2492057843,2396043674
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,492.5998814,495.0496441,496.8849941,498.7958445,500.5938854,502.8175423,505.500564,508.4979519,511.4759276,..
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.512923101,0.466428782,0.370055035,0.294820793,0.359828173,0.443220089,0.53217888,0.591203366,0.583933409,0.58572446
Netherlands,NLD,"Population, total",SP.POP.TOTL,16615394,16693074,16754962,16804432,16865008,16939923,17030314,17131296,17231624,17332850
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0.1,0.1,0.1,0.1,0.1,0,0.2,..,..
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Netherlands,NLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,37.70226866,37.52296808,37.98314154,38.79581445,38.8273572,37.80463415,38.88784576,39.10554281,39.13795041,..
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.27608,107.49659,105.83011,..,..,102.6976,103.28676,104.22962,..,..
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.99125,0.99332,0.99076,..,..,1.0088,1.0097,1.00799,..,..
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,122.07911,128.17912,128.99249,..,..,133.54585,132.69165,135.57512,..,..
Netherlands,NLD,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Surface area (sq. km),AG.SRF.TOTL.K2,41540,41540,41540,41540,41540,41540,41540,41540,41540,..
Netherlands,NLD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,20.98619027,20.22944251,19.40774864,19.69209479,20.63642861,21.16062422,21.90511014,23.08554134,23.03591938,..
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,17.89245815,21.2099165,21.2099165,..
Netherlands,NLD,Time required to start a business (days),IC.REG.DURS,8,8,5,4,3.5,3.5,3.5,3.5,3.5,3.5
Netherlands,NLD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Urban population growth (annual %),SP.URB.GROW,1.488584168,1.317805475,1.1736074,0.968708647,0.922227878,0.9802962,1.043217191,1.077686106,1.036375039,1.00673802
Russian Federation,RUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,27.7092,27.0646,26.42,25.2758,24.1316,22.9874,21.8432,20.699,19.6196,..
Russian Federation,RUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.343898249,3.150725721,2.926030878,2.993600488,3.360605488,3.873104487,3.840217285,3.55363209,3.372452791,3.448292072
Russian Federation,RUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,1.414656772,..,..,..,..,..
Russian Federation,RUS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.7,98.7,99.7,99.7,99.7,..,..,..,..,..
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.69434657,12.33487755,12.62026928,12.12085015,12.07751769,11.78522038,11.99943207,..,..,..
Russian Federation,RUS,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,64.9,68,..,..,..,..,..,..,..,..
Russian Federation,RUS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,76.17377999,70.79131145,..
Russian Federation,RUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6409.894365,6485.75903,6617.134161,6539.207375,6602.657525,..,..,..,..,..
Russian Federation,RUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4819.040782,5049.426631,5167.010353,5078.626342,4942.875517,..,..,..,..,..
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.21556079,28.05536148,26.90732034,25.84533683,27.11109705,28.70338944,25.85448298,26.09088098,30.51679448,28.31304335
Russian Federation,RUS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4.17852E+11,5.44318E+11,5.91796E+11,6.68469E+11,5.49603E+11,4.67699E+11,5.33204E+11,5.18191E+11,4.53938E+11,..
Russian Federation,RUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.567,1.582,1.691,1.707,1.75,1.777,1.762,1.62,1.57,..
Russian Federation,RUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,43167780000,55083630000,50587560000,69218890000,22031340000,6852970000,32538900000,28557440000,8784850000,31783460000
Russian Federation,RUS,Forest area (sq. km),AG.LND.FRST.K2,8151356.25,8150945.625,8150535.625,8150125.625,8149715,8149305,8148895,..,..,..
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1.52492E+12,2.04593E+12,2.2083E+12,2.29247E+12,2.05924E+12,1.36348E+12,1.27679E+12,1.5742E+12,1.66958E+12,1.69988E+12
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.5,4.300029186,4.024086157,1.755422149,0.736267221,-1.972719226,0.193690072,1.825790064,2.536331301,1.341875441
Russian Federation,RUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9980,11060,13490,15190,14630,11780,9730,9210,10250,11260
Russian Federation,RUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19860,22130,23560,25170,24910,23420,23450,25310,28040,28270
Russian Federation,RUS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.42518E+12,1.58132E+12,1.93171E+12,2.17943E+12,2.138E+12,1.72523E+12,1.42694E+12,1.35232E+12,1.50484E+12,1.65156E+12
Russian Federation,RUS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.83659E+12,3.1631E+12,3.37367E+12,3.61185E+12,3.63933E+12,3.42861E+12,3.4402E+12,3.71676E+12,4.11764E+12,4.14742E+12
Russian Federation,RUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.61505055,24.26073793,24.55369335,23.27168199,22.39086423,22.14872532,23.09542247,23.60675586,21.97867525,23.10631635
Russian Federation,RUS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,9.59270166,8.510197805,9.204826954,10.76200976,12.1956317,16.41274534,16.28160962,12.19545588,10.96300813,..
Russian Federation,RUS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,98,98,98,98,98,98,98,98,98
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.1399447,19.98003793,20.24407005,20.44181257,20.69024421,20.65595987,20.66363686,20.78564336,20.61634566,20.76102652
